NC,3.9,4.0,12.3,12.5,75.69348591,362.7,12.2,18.5,31.8,45.08,51.97781885,18.4,7.576054956,55.0,41328.0,26.4,3.0,29.2,18264.0,53.42019544,13.6,16.073753178079997
CO,2.9,2.9,8.6,19.6,50.84023799,188.0,8.4,15.2,25.9,31.31,61.81622204,9.5,4.0631296169999995,12.0,59379.0,13.399999999999999,1.0,14.5,31601.0,23.16855271,6.8,16.3891921196
TX,3.3,3.7,10.4,16.8,64.25623801,433.3,11.6,18.1,34.8,56.2,51.02221436,19.5,8.242113197,60.0,41147.0,30.0,3.0,32.3,16213.0,57.771260999999996,12.5,12.42718857
IN,3.6,3.3,10.6,17.9,52.75239168,328.8,9.7,17.0,31.7,37.76,58.83485309,13.6,4.153992827,18.0,53211.0,23.9,1.0,9.9,25232.0,22.69417476,9.5,17.980052353414063
AL,5.449999999999999,5.8,17.1,8.6,78.18084346,540.8,18.45,26.5,44.349999999999994,104.79,41.95402299,30.750000000000004,11.784425742500002,86.0,26504.0,33.1,4.0,45.7,10323.0,55.05921304245098,16.85,14.440615446578569
LA,3.9,4.1,11.9,16.7,70.26124408,390.1,12.5,21.0,36.5,63.11,48.339195000000004,20.7,8.463633612,30.0,47477.0,32.4,2.0,24.8,20637.0,64.92676431,12.7,16.037126367462122
WI,3.3,3.2,9.6,25.0,62.48047485,290.7,9.4,15.0,28.7,60.15,66.36942675,12.0,5.18464351,57.0,58419.0,21.5,3.0,12.6,25720.0,25.52192067,9.0,12.62105837128205
LA,4.0,4.2,12.2,18.9,107.67739850000001,471.0,12.8,22.6,34.2,116.2825,41.05110196,20.2,5.132743363,49.0,44139.0,29.3,2.0,20.9,16549.0,48.78787879,10.5,24.69523831
ND,2.7,2.7,8.0,21.9,52.3368399,313.1,8.2,18.7,30.2,57.25,72.07532051,12.3,3.662364841,17.0,51097.0,24.0,1.0,18.2,19437.0,33.29652126,9.2,6.2710039295
NC,3.5,3.6,11.3,15.3,51.45152241,319.1,11.3,16.6,32.9,45.64,72.64317706,18.2,4.992746375,10.0,50745.0,20.9,1.0,22.2,21808.0,55.3915944,9.8,8.350401398999999
TN,5.1,5.5,15.9,10.5,103.33189190000002,612.4,16.8,26.5,36.6,100.83,37.10478498,27.0,9.093419872,97.0,30860.0,39.6,4.0,40.4,11428.0,66.27802691,13.8,30.06840562
SC,3.7,3.8,11.1,18.2,51.65259694,315.5,11.1,18.7,34.4,57.31,65.30183860000001,16.0,5.79451107,5.0,56388.0,22.3,1.0,19.1,24507.0,41.113498299999996,10.1,10.77087372
IA,2.9,3.0,8.8,19.1,64.49030422,255.2,8.9,16.0,26.8,57.86,59.11234397,12.1,5.17846694,22.0,49018.0,28.8,1.0,16.8,23367.0,26.78963549,10.4,10.118499173200002
VA,3.5,4.1,11.5,14.4,76.20436022,425.8,12.9,23.5,42.9,112.77,31.17062397,22.6,6.707174574,61.0,36459.0,29.3,3.0,27.2,16061.0,40.92302163420635,14.3,15.446904274628674
TX,3.0,3.1,9.0,16.7,99.68433295,462.9,9.2,13.1,28.4,101.54,52.54452926,13.3,4.647926524,93.0,41207.0,30.2,4.0,26.2,17756.0,43.67046216,11.4,11.442085291963853
MS,3.9,4.0,12.3,13.2,106.6917706,506.0,12.3,19.4,37.3,90.91,56.68614644,20.9,8.699511762,42.0,38471.0,35.1,2.0,30.7,15022.0,62.32151083,13.3,14.334257094775001
NC,3.6,3.5,10.9,15.0,76.26589736,392.3,10.7,19.1,30.5,39.31,56.70565656,15.5,6.295370221000001,42.0,45080.0,30.0,2.0,23.2,20929.0,47.28157308,10.2,17.68449566
MI,3.3,3.2,10.0,21.7,39.63860166,262.3,9.3,16.0,29.3,47.84,77.20078851,11.1,4.993065187,4.0,60650.0,20.7,1.0,11.0,27293.0,21.32237872,9.0,8.259540857000001
OK,3.9,3.8,11.6,13.9,78.54878278,403.6,11.3,16.7,32.6,73.32,62.81367094,15.8,3.7082818289999997,20.0,58392.0,27.8,1.0,13.9,24929.0,38.76939831,10.1,23.7579612
NJ,3.4,3.2,9.9,17.6,48.26576127,296.0,9.4,15.1,36.7,57.24,65.59417754,12.4,6.124510231,58.0,71294.0,24.1,3.0,10.6,31240.0,17.44571429,9.0,13.35615268
VA,3.8,4.2,11.7,13.2,106.76422279999998,506.7,12.7,20.1,37.3,71.78,53.33739979,20.4,7.7161301579999995,94.0,34842.0,35.7,4.0,31.3,16382.0,57.26724715,13.7,23.46718083
IN,4.0,3.9,12.1,15.7,92.68897857,499.4,11.9,21.2,33.8,65.99,44.01906748,17.5,6.64971202,97.0,43573.0,29.5,4.0,25.0,20814.0,41.49157239,10.4,31.10829275
SD,2.4,2.6,7.6,17.2,82.53672644757351,347.5308333333332,8.0,14.6,24.6,61.25745762711863,56.32911392,10.1,3.5369774919999997,49.916666666666664,44876.0,28.0,2.4833333333333334,23.2,17259.0,30.6010929,9.7,6.640612002999999
MO,3.7,4.2,11.2,20.4,66.51817277,441.9,12.2,21.1,35.3,52.17,66.26994339,17.6,7.263954095,51.0,47227.0,29.1,2.0,18.6,22504.0,30.60235657,6.8,17.45168066
IL,3.4,3.4,9.7,20.5,64.19569551,347.2,9.8,16.2,30.7,64.05,53.72063419,13.2,6.489285517999999,42.0,54472.0,29.3,2.0,16.2,23164.0,36.25997720000001,9.6,14.33623244
AL,5.449999999999999,5.8,17.1,10.3,70.8225747,528.5,18.45,24.1,42.9,76.86,48.84162552,30.750000000000004,8.851719602000001,89.0,25413.0,31.2,4.0,47.75,9584.0,55.05921304245098,16.85,14.440615446578569
GA,4.0,4.0,12.2,13.3,61.11016805,382.5,12.1,16.4,36.9,70.93,35.60902256,18.3,7.982583453999999,33.0,36128.0,30.8,2.0,32.7,17506.0,61.60903317,13.2,14.893421475186669
LA,4.4,4.9,14.0,15.7,84.47461813,529.0,15.5,25.2,38.3,59.32,36.76014047,26.3,7.550477749,85.0,32683.0,34.4,4.0,40.2,12472.0,70.51394611,13.6,10.76447723
NY,3.7,3.6,11.4,19.2,56.34173524,332.4,10.7,16.4,33.1,50.06,54.74831873,13.5,6.190027416,84.0,42655.0,22.4,4.0,26.5,18985.0,37.5181212,8.9,7.628188236000001
SC,4.2,4.1,12.8,14.6,74.81366503,557.2,12.6,21.4,35.9,83.75,50.90286426,19.7,8.566707252999999,87.0,37501.0,34.2,4.0,29.2,15417.0,59.90338164,13.8,17.82361748
NE,2.7,2.7,8.2,18.0,121.88863229999998,333.1,8.5,15.0,26.7,86.75,63.39285714,12.4,3.319977104,81.0,43883.0,30.4,4.0,18.4,22049.0,29.38689218,10.9,8.6455494848
MS,4.2,4.4,13.5,12.5,98.74248541,535.5,13.7,21.4,37.3,110.81,42.53330682,23.1,9.182604139,70.0,35425.0,37.2,3.0,34.8,13351.0,68.70092877889832,13.8,16.21008267
KS,2.8,2.7,8.2,15.7,133.07477910374996,429.3,8.1,14.0,27.9,63.91,80.68783069,10.8,3.089598352,47.0,45353.0,26.5,2.0,16.4,21900.0,19.77715877,10.6,14.596716772
KS,2.8,3.0,8.6,16.7,69.81847197,281.7,9.0,15.5,28.4,44.32,53.50701403,13.0,2.683414216,8.0,58543.0,24.8,1.0,11.4,31500.0,33.84,9.3,14.596716772
FL,3.8,3.5,11.5,20.5,75.60997911,427.1,10.5,17.4,33.7,69.47,59.73027617,14.3,6.260182052,69.0,44800.0,27.4,3.0,23.4,21437.0,48.09641811,9.3,13.12098883
NC,4.0,4.0,12.2,12.8,105.87612490000001,364.2,12.3,18.3,29.6,39.39,53.20954907,17.6,6.397222911,59.0,37072.0,31.6,3.0,30.3,16040.0,49.35064935,12.8,31.46336092
LA,4.3,4.8,14.0,15.7,72.56121748,516.0,15.2,24.0,34.7,110.57,37.33248245,25.1,9.483777749,83.0,32318.0,37.0,4.0,44.2,12605.0,79.41368078,13.4,16.037126367462122
LA,3.9,4.3,12.3,20.0,93.56422848,511.6,13.2,23.9,35.9,85.7,51.40171367,21.1,6.935687263999999,68.0,45615.0,37.2,3.0,27.0,19661.0,66.93780715,10.4,34.66719396625
MT,3.3,3.5,9.9,23.8,78.59323554,285.2,10.6,16.6,28.2,32.72,78.05737459999999,13.4,4.482117975,13.0,44716.0,17.0,1.0,16.4,20352.0,31.69726489,7.1,14.90455125
OK,4.3,4.4,13.3,12.6,133.07477910374996,567.5,13.3,19.5,35.1,63.59,51.89189189,18.8,5.28173795,85.0,43476.0,36.1,4.0,22.6,19856.0,58.5945946,12.5,26.32218353
NJ,3.6,3.7,11.5,16.4,50.04635525,348.9,11.9,16.6,42.5,53.43,58.78368622,20.1,7.881637095,77.0,54603.0,26.9,3.0,23.4,19722.0,47.39307977,11.7,12.72633492
MI,3.9,3.7,11.8,19.0,78.06037446,426.1,11.2,18.6,33.1,44.29,45.45454546,14.1,9.353453883,94.0,40709.0,23.4,4.0,27.0,16547.0,57.66246363,11.2,14.926090667538464
MS,4.1,4.3,13.2,12.5,82.35611367,509.0,13.3,20.3,35.2,103.81,44.42228019,22.2,6.477846326,59.0,34338.0,39.2,3.0,36.4,15497.0,68.70092877889832,13.6,14.334257094775001
KS,3.0,3.3,9.2,16.0,89.76772214,392.4,9.9,17.2,33.7,47.21,62.71967925,14.1,4.3953252030000005,67.0,46533.0,27.0,3.0,21.1,21049.0,45.19955766,10.9,14.55135068
VA,3.1,3.2,9.7,15.8,62.96360704,341.7,9.6,16.9,33.8,50.22,50.01889883,14.5,5.060761545,36.0,60121.0,27.6,2.0,17.3,26283.0,37.27810651,10.9,15.446904274628674
GA,4.3,4.7,13.6,12.5,60.89206881,483.5,15.0,21.3,43.5,51.25,34.05218317,25.2,11.784425742500002,70.0,29430.0,32.3,3.0,40.8,10432.0,69.77676016,16.3,14.893421475186669
CA,3.3,3.4,9.8,19.5,36.07370965,218.6,9.9,11.1,30.8,34.57,66.51805618,12.6,5.486270045,9.0,73077.0,15.4,1.0,17.9,31454.0,41.52534299,8.8,11.22993451
NC,4.1,4.3,12.8,15.4,56.26560652,435.7,13.7,23.4,37.1,76.32,63.5918418,22.0,7.924883611,47.0,44175.0,29.8,2.0,28.3,17793.0,57.49550629,11.1,8.470766083
ME,3.9,3.6,11.9,19.0,60.61870185,310.3,10.6,16.9,33.6,52.86,59.09807632,12.8,6.641919661,44.0,41035.0,21.5,2.0,22.6,19640.0,45.4968184,9.9,13.39657426007143
NC,4.2,4.7,13.7,11.6,75.69297397,424.5,14.8,22.6,38.6,66.82,39.72515856,25.2,7.811759127999999,68.0,31217.0,32.7,3.0,38.9,12793.0,77.33902526,16.7,16.073753178079997
TN,4.6,4.7,14.0,12.3,74.74190685,407.3,14.1,22.4,35.6,57.6,53.86578209,22.8,7.01754386,8.0,40980.0,29.4,1.0,25.3,14961.0,52.60915868,11.2,21.451110442866188
TX,3.4,3.7,10.7,19.0,54.48064381,314.5,11.6,17.3,31.1,60.16,57.83508731,18.2,4.18830045,13.0,41914.0,24.3,1.0,23.5,13516.0,48.05306685,9.3,9.233920387000001
MS,4.0,4.2,12.9,12.6,93.62780195,639.7,13.0,19.4,38.2,75.4,48.92057027,21.6,7.440996504,82.0,33650.0,36.0,4.0,35.1,13296.0,68.70092877889832,13.8,14.334257094775001
WI,3.0,2.8,9.0,25.8,48.52836554,238.1,8.4,14.6,31.6,48.35,76.34080255,10.0,4.51707297,12.0,73077.0,22.5,1.0,6.3,33406.75,19.15101585,7.5,6.978610559
KY,4.6,5.6,14.7,10.6,91.29678961,487.6,17.2,27.3,38.5,116.2825,42.31071522,25.1,6.983112734,59.0,29344.0,33.2,3.0,42.6,12866.0,62.52151463,14.6,24.86390448522435
NC,3.5,3.3,10.0,16.4,42.08213029,284.1,9.7,16.8,31.4,48.55,66.7772311,14.8,5.115190111,4.0,64381.0,18.7,1.0,14.5,30153.0,28.35335216,8.6,8.283269047000001
TX,3.1,3.5,9.7,16.2,74.67166365438597,399.1116182572615,10.9,14.3,31.5,69.77570247933885,51.59235669,18.7,1.7009847809999998,50.614107883817425,61571.0,29.0,2.4647302904564317,13.5,21593.0,20.08032129,13.5,11.442085291963853
IN,3.9,3.6,11.6,15.9,73.30360036,400.1,10.9,20.5,35.5,75.14,50.61459468,15.8,5.009120247,69.0,50258.0,32.2,3.0,19.4,24005.0,38.29401089,10.5,15.220120999999999
MN,2.7,2.7,8.0,23.1,50.51379748,240.8,7.9,15.3,26.3,33.87,64.33449689,10.8,5.25138951,35.0,61665.0,19.2,2.0,10.9,27922.0,25.61481072,8.3,11.073034446714285
WY,3.3,3.2,9.7,18.1,93.10794314,395.2,9.8,20.2,30.8,50.38,66.39837173,13.1,4.200438748,79.0,57427.0,23.4,4.0,13.6,26270.0,30.41516936,7.3,24.45920288
KY,4.1,4.6,12.4,11.8,115.9174442,597.0,13.9,22.3,36.8,116.2825,56.06060606,20.0,8.018459764,85.0,37061.0,33.7,4.0,29.5,16475.0,52.43381725,12.2,24.86390448522435
CA,3.5,3.5,10.4,18.7,93.69875849,305.3,10.2,12.6,28.3,36.07,54.45137323,12.7,8.347741891,44.0,54610.0,17.1,2.0,18.6,22476.0,37.05631803,10.4,27.1995358
AR,4.7,5.7,15.5,12.3,103.0346624,578.5,17.9,28.2,40.4,76.29,32.22094361,30.750000000000004,7.873527588,91.0,28006.0,35.4,4.0,46.5,10030.0,87.60680157249999,16.7,13.681159087148151
IA,2.7,2.6,8.0,22.0,45.9607856,226.3,7.8,15.3,26.4,43.53,77.88748137,10.1,3.82694337,12.0,62438.0,24.6,1.0,6.8,26335.0,16.43806258,8.5,10.118499173200002
AR,4.4,4.8,13.7,13.3,77.94422117,398.1,14.6,22.3,31.7,38.23,41.89772027,21.7,6.010116037,44.0,35895.0,36.3,2.0,35.1,13670.0,61.94995686,13.9,13.681159087148151
MD,3.4,3.0,10.2,16.0,54.40179156,262.0,9.0,13.5,31.3,50.06,60.49745921,12.0,5.6486231810000005,34.0,54836.0,21.5,2.0,17.9,25071.0,33.96061269,11.5,11.43641354
MT,3.7,4.2,11.7,18.1,75.46652031,270.0,12.7,20.6,31.4,49.09,67.76649746,16.1,3.245513555,26.0,41004.0,27.9,1.0,28.6,20200.0,27.63578275,10.6,16.5465929141
IA,2.9,3.0,8.9,20.0,75.29662306,310.9,9.0,17.9,26.6,78.27,63.12580231,12.2,3.521773347,40.0,54186.0,26.3,2.0,13.1,24010.0,31.20381406,9.4,10.118499173200002
NC,3.6,3.7,11.0,16.8,63.91092511,391.1,11.2,18.2,31.8,33.26,62.20023744,16.5,6.809509833,48.0,43972.0,28.7,2.0,26.2,20837.0,46.16266523,10.2,14.97917258
TX,3.3,3.7,10.3,16.3,62.148767299999996,453.3,11.2,16.5,31.2,78.77,46.87973872,17.9,5.112359551,71.0,41316.0,30.6,3.0,27.4,17606.0,47.16869256,11.7,15.89726832
NE,3.1,3.6,9.1,16.6,68.2915725,385.6,11.0,19.2,33.2,46.07,62.76311199,17.2,3.7249893569999997,89.0,47194.0,25.2,4.0,21.9,20756.0,41.41023659,10.7,8.6455494848
ND,2.6,2.8,7.8,20.0,76.55962901,378.1,8.0,16.6,26.9,43.39,68.23338736,11.8,4.204451773,90.0,56616.0,28.7,4.0,14.9,22492.0,17.3541963,10.5,6.2710039295
VA,3.0,3.0,8.8,16.9,64.74097559,302.3,8.6,14.8,29.2,44.24,63.95522388,11.3,4.834819676,32.0,63646.0,23.7,2.0,10.6,30041.0,16.16283757,9.3,12.08994922
TX,3.0,3.0,8.9,16.6,80.42004006,354.8,9.0,13.4,28.0,51.71,55.89560646,13.5,4.856557377,32.0,55472.0,26.3,2.0,20.4,26032.0,42.89225197,11.3,17.62447284
MO,4.5,5.2,14.7,13.2,65.81342594,561.1,16.3,26.8,37.1,72.56,32.27621483,27.0,7.325599873,90.0,30661.0,35.9,4.0,40.1,13383.0,62.31884058,13.9,18.139326690259615
IA,2.8,2.8,8.2,19.8,53.7505014,263.2,8.3,16.0,29.8,52.97,68.85065886,10.8,3.547582114,19.0,62745.0,24.9,1.0,9.9,27988.0,23.39235788,9.1,10.118499173200002
TN,4.8,4.9,14.2,11.9,74.74618275,413.7,14.7,22.8,36.6,62.96,55.53742765,22.2,6.200033311,17.0,43065.0,36.8,1.0,24.0,17636.0,48.60384494,11.1,22.55218871
WI,3.3,3.2,9.7,24.6,47.12984033,261.6,9.5,15.9,30.8,39.16,64.6696205,12.5,5.186925034,7.0,56365.0,16.8,1.0,13.7,26732.0,28.63025962,8.5,12.23352618
KY,4.1,4.8,12.5,11.0,92.71993942,494.4,14.1,21.7,38.0,79.74,55.81947744,21.1,6.524122807,61.0,42640.0,33.4,3.0,28.4,15774.0,52.11237348684686,13.1,24.86390448522435
NE,2.7,2.7,7.9,20.4,59.67194982,330.2,8.2,15.9,30.4,45.81,73.16031538,11.2,3.147506002,43.0,51335.0,24.7,2.0,14.5,24678.0,27.78958555,8.4,8.6455494848
CA,4.0,3.9,11.9,18.0,99.00634045,429.2,11.6,14.1,30.6,40.43,65.05240153,14.5,9.664979193999999,93.0,43661.0,20.3,4.0,20.3,19111.0,45.95112602,9.8,26.42499581
IA,3.4,3.6,10.3,18.4,61.7552206,314.2,11.0,19.5,29.5,39.02,60.36585366,15.8,5.311443747,58.0,46750.0,30.8,3.0,24.7,20995.0,32.72870663,11.2,10.118499173200002
KY,3.9,4.5,11.7,12.3,71.99424046,428.5,13.1,21.9,37.7,69.29,54.16058394,18.9,6.062136903,64.0,50358.0,26.5,3.0,18.9,21991.0,39.52662722,11.7,24.86390448522435
KS,3.2,3.5,10.0,16.0,64.51368070000001,322.0,11.4,18.2,32.6,51.81,46.92836318,20.0,3.421828909,26.0,48609.0,22.4,2.0,25.7,26100.0,56.18204804,10.9,14.596716772
MO,4.0,4.5,12.6,15.1,70.81526069,418.0,13.3,23.3,33.4,66.59,49.96588195,18.6,7.6390076989999995,47.0,37360.0,28.8,2.0,26.6,16678.0,46.74245737,11.5,18.139326690259615
GA,3.4,3.4,10.0,17.6,45.5426401,272.7,9.8,13.8,34.3,50.84,69.39905621,12.9,5.564159387,5.0,71168.0,21.6,1.0,12.6,31523.0,26.03729546,8.9,14.17170796
TX,3.3,3.6,10.3,15.6,83.13553502,400.6,11.2,16.0,33.7,89.08,41.42936907,18.8,5.23382273,74.0,43194.0,27.9,3.0,29.3,15264.0,57.93060719,13.0,11.442085291963853
AL,4.5,4.5,13.5,13.6,74.34273504,445.2,13.4,18.5,36.2,63.33,52.32219422,19.0,6.620190326,29.0,45082.0,30.5,2.0,23.4,19727.0,45.99357313,11.4,13.897034099999999
MI,3.2,2.7,9.3,23.3,50.8203703,267.1,8.1,14.7,29.9,54.0,76.20089934,9.2,6.703957695,13.0,73077.0,19.0,1.0,8.1,33406.75,16.77565304,8.1,19.35331005
VA,3.4,3.5,10.3,15.2,62.27407752,389.8,10.4,19.4,34.4,70.78,46.92671395,15.6,6.362105571,57.0,52288.0,29.2,3.0,17.7,24286.0,40.92302163420635,11.5,15.446904274628674
AR,4.4,4.9,14.0,13.5,89.18927765,554.4,15.1,23.7,38.6,66.25,58.15535816,24.8,7.30067243,74.0,37495.0,34.5,3.0,30.9,13606.0,56.31123919,13.2,13.681159087148151
AK,3.0,3.3,9.3,19.3,94.54774661,333.7,9.8,18.1,29.5,59.690131578947366,56.43153527,11.9,10.45987376,21.0,67260.0,19.8,1.0,15.4,25700.0,34.7985348,9.7,17.575999248
TX,3.2,3.6,9.8,18.2,76.69949944,439.2,11.2,15.5,31.9,83.04,40.37005887,19.6,3.366629671,81.0,61896.0,30.0,4.0,16.5,23000.0,43.70922647,11.0,11.442085291963853
TN,4.4,4.6,13.6,13.9,75.32771317,403.6,14.3,22.4,35.8,59.97,67.01809096,20.3,5.0546965539999995,12.0,48195.0,25.8,1.0,31.5,20422.0,64.76509292,10.7,18.57998303
IL,3.0,2.8,8.4,22.6,56.03726177,264.2,7.8,13.1,29.6,70.75,72.92423294,9.7,5.432391268,12.0,73077.0,27.0,1.0,6.0,33406.75,9.151785713999999,8.0,15.00766289702
GA,5.3,5.8,17.1,8.9,114.97189579999998,504.7,18.45,25.0,44.349999999999994,64.25,35.67753002,30.750000000000004,11.02620087,94.0,27512.0,30.7,4.0,47.75,10233.0,87.60680157249999,16.85,14.893421475186669
NY,3.5,3.3,10.5,19.4,61.21892033,294.0,9.6,15.3,34.7,60.68,51.36261622,12.2,7.821698907,50.0,47542.0,22.4,2.0,23.2,21789.0,35.44477475,8.9,11.65968151891071
GA,4.1,4.2,12.4,14.0,45.19002868,419.3,12.8,17.9,38.6,74.39,37.20143312,18.9,7.834254144,33.0,40382.0,30.9,2.0,34.7,15815.0,66.45199063,13.4,14.893421475186669
PA,3.8,3.6,11.4,16.4,58.20977047,294.7,10.6,19.1,33.2,43.01,51.22711864,14.9,5.287507393,17.0,50434.0,27.4,1.0,17.1,25468.0,29.44333904,10.5,11.17803319
OH,4.0,3.8,12.1,16.0,57.88126669,345.7,11.5,20.2,34.0,50.36,43.66916813,15.4,5.987541224,40.0,46177.0,27.3,2.0,21.4,21701.0,36.21007371,12.1,11.75792778
AL,4.5,4.7,14.2,13.5,64.51789492,422.8,14.6,19.4,38.0,54.71,55.67834647,21.1,6.80956417,20.0,40124.0,30.5,1.0,31.1,16939.0,56.69366669,12.9,13.81468405
MO,3.6,3.8,10.8,16.1,65.15890365,311.1,11.1,19.3,31.4,56.59,53.22580645,14.4,5.399903054,8.0,50548.0,26.4,1.0,16.3,23250.0,39.19141914,9.8,18.139326690259615
FL,4.2,4.3,13.2,18.9,80.31363154,459.7,13.2,20.8,37.7,91.09,32.39524703,19.6,7.849089332,90.0,31734.0,32.9,4.0,39.9,12148.0,73.53827607,12.1,14.883402484812498
TX,3.2,3.3,9.5,19.8,48.94839891,339.9,10.1,16.6,33.9,67.57,57.90930297,16.2,5.997469756,17.0,47018.0,23.0,1.0,21.6,25642.0,39.14046536,8.2,6.113937593999999
NY,3.5,3.5,10.3,19.1,43.90684262,288.3,10.0,14.5,38.1,54.28,61.89662396,13.7,5.481330587,26.0,69228.0,24.0,1.0,20.8,28165.0,28.43395429,9.0,16.24929076
MI,3.5,3.3,10.5,20.3,60.23290055,269.5,9.8,15.8,30.8,38.35,69.47908008,12.0,9.376391982000001,7.0,50191.0,18.1,1.0,16.4,23033.0,31.85858187,10.0,14.926090667538464
TX,3.7,5.0,12.6,14.5,40.33349681,307.4,17.4,18.1,33.1,70.88,47.16092802,30.750000000000004,5.0744533380000005,11.0,37935.0,27.0,1.0,42.3,14722.0,77.55595886,15.2,10.65530101
GA,3.7,3.5,10.7,16.7,90.89126909,350.7,10.4,15.3,34.3,42.12,54.90304709,13.4,6.102289513,23.0,57491.0,23.1,1.0,18.2,23983.0,41.6117006,10.4,19.09939029
SD,4.1,5.2,14.7,16.7,133.07477910374996,655.475,17.8,28.2,32.1,110.74,48.92241379,26.5,5.913621263,99.0,31420.0,29.2,4.0,45.2,11606.0,87.60680157249999,15.1,6.640612002999999
VA,3.3,3.4,10.1,15.3,63.76563961,415.4,10.3,17.5,35.9,45.33,53.18001136,15.2,5.41918429,60.0,43998.0,30.1,3.0,20.5,20238.0,40.38721297,10.8,15.446904274628674
TX,3.5,3.9,11.2,18.9,37.66150407,279.5,12.0,15.5,30.2,52.66,66.54259880000001,19.8,3.909567346,5.0,41641.0,22.1,1.0,24.7,12969.0,51.39628144,8.1,7.341173707
OH,3.9,3.6,11.7,18.4,57.17891772,326.6,10.9,18.6,36.8,56.86,48.90806353,14.7,4.583966245,21.0,50106.0,25.8,1.0,20.4,22834.0,33.37405169,10.8,8.394701496
NE,2.9,2.9,8.4,18.6,105.9630719,383.6,8.7,16.1,27.0,45.32,55.88428665,12.1,3.079751781,93.0,44947.0,32.3,4.0,16.7,20571.0,35.29411765,10.2,8.6455494848
WV,4.9,5.2,14.9,11.0,133.07477910374996,655.475,15.4,27.7,40.9,116.2825,44.08869659,25.8,10.2935028,97.0,36437.0,36.9,4.0,28.4,16201.0,55.68499534,13.5,34.66719396625
PA,4.0,3.9,12.3,18.1,83.97727196,338.5,11.5,20.0,35.9,75.56,60.03944557,15.9,5.901419211,60.0,42611.0,27.8,3.0,21.9,17895.0,34.70765396,10.0,17.82537955
IL,3.4,3.4,9.2,21.5,39.50671614,272.6,9.5,14.8,35.5,68.62,68.9141123,13.7,7.425786913,8.0,73077.0,24.0,1.0,11.8,33406.75,28.39748381,8.9,11.84923097
SC,4.1,4.1,12.4,15.2,93.23145043,410.1,12.5,20.0,34.2,47.63,52.05454764,16.9,6.342195919,35.0,39548.0,24.4,2.0,23.7,18374.0,49.49801099,12.1,23.56980219
IA,2.7,2.7,8.0,18.7,64.16426051,293.9,7.9,15.3,25.5,44.37,71.70996289,10.2,4.851586489,60.0,56551.0,24.8,3.0,10.4,22909.0,23.4470377,9.9,10.118499173200002
IL,3.4,3.4,9.9,20.4,52.9289652,368.7,9.9,15.5,29.7,66.07,60.55525648,14.8,7.091404992999999,49.0,49895.0,26.2,2.0,18.0,22318.0,40.95807106,10.1,12.76998357
MI,3.4,3.2,10.3,20.7,51.54245571,274.4,9.7,16.0,33.1,46.89,72.806839,12.4,6.0273774520000005,11.0,51629.0,22.8,1.0,14.8,23028.0,29.32873526,8.9,9.953497261
AL,4.8,4.9,14.7,13.8,72.50487275,517.4,15.0,20.4,35.2,82.84,47.42847411,22.0,6.6989996970000005,57.0,36536.0,31.6,3.0,33.3,17265.0,51.82152605,11.5,17.94687724
MD,3.1,3.2,9.9,14.6,46.46915785,337.8,9.8,13.1,44.349999999999994,46.4,59.966100899999994,14.6,5.867350641,63.0,71904.0,23.5,3.0,14.6,33406.75,50.77139417,12.3,6.652591577000001
NY,3.5,3.4,10.6,18.5,57.05559720000001,362.7,9.9,15.8,36.0,74.25,65.76002238,12.9,6.949818296,94.0,49274.0,21.8,4.0,18.0,20407.0,35.05147791,9.2,16.64338667
WI,3.3,3.1,9.8,26.200000000000003,54.3361203,225.1,9.4,15.9,29.3,48.38,70.74399657,11.6,4.493045013,3.0,68471.0,23.0,1.0,10.6,26827.0,19.77257525,7.6,8.146772249
OK,4.8,5.4,15.6,10.6,105.5283673,585.2,16.7,24.3,36.8,116.2825,49.04632153,26.5,8.125109209,81.0,29652.0,34.8,4.0,37.6,12587.0,74.13273002,15.4,21.934399065390625
NC,3.5,3.3,10.3,14.3,79.42811755,324.2,9.9,15.2,28.4,46.17,61.83995645,13.9,5.198227333,15.0,45464.0,26.4,1.0,25.2,21610.0,51.15036976,11.3,16.073753178079997
NM,3.6,3.9,11.1,12.4,101.76708256058593,414.875,11.9,14.5,29.1,52.23,76.11940299,17.9,4.307692308,52.0,40380.0,30.3,2.5,19.0,17136.0,35.36585366,14.6,23.21145615454166
TN,4.7,4.8,14.2,10.7,83.2630345,522.6,14.4,23.1,34.4,88.56,44.33212996,22.1,9.010526316,69.0,37632.0,35.2,3.0,29.3,15010.0,55.87675922,13.1,21.451110442866188
OK,4.9,5.0,15.6,10.7,107.1283803,451.9,15.8,23.5,36.3,60.63,43.06848008,23.6,5.804811728,49.0,36424.0,33.3,2.0,30.8,17031.0,60.0,15.5,24.94688727
WV,4.6,4.7,14.0,10.3,123.6626443,550.6,14.1,21.9,37.4,97.61,51.83853888,22.5,7.063876157999999,88.0,40270.0,33.5,4.0,25.0,17015.0,46.68041564,12.9,34.66719396625
MO,3.9,4.3,12.0,16.0,93.92191064,519.6,12.9,22.9,35.9,77.99,50.3930131,18.3,7.549523666,89.0,40376.0,32.3,4.0,26.3,16058.0,47.15734624,10.5,34.66719396625
SD,2.5,2.8,7.9,19.0,59.40358798,305.9,8.6,16.5,26.3,39.05,67.63540291,10.7,3.47107438,50.0,61945.0,26.0,2.0,15.2,27231.0,13.06532663,8.8,6.640612002999999
